Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,35582082,1,1,1,1,1,1,256,1,64,1,0,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,28
scan,33738303,1,1,1,1,1,1,256,1,64,1,1,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,24
scan,23533756,1,1,1,1,1,1,256,2,32,0,0,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,17
scan,22342421,1,1,1,1,1,1,256,2,32,0,1,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,16
scan,23558447,1,1,1,1,1,1,256,2,32,1,0,1,1024,4096,0,0,27,1024,8192,0,0,12,1024,8196,0,0,16
scan,22320508,1,1,1,1,1,1,256,2,32,1,1,1,1024,4096,0,0,27,1024,8192,0,0,8,1024,8196,0,0,16
scan,17959160,1,1,1,1,1,1,256,2,64,0,0,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,24
scan,17178207,1,1,1,1,1,1,256,2,64,0,1,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,28
scan,18020912,1,1,1,1,1,1,256,2,64,1,0,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,28
scan,17080757,1,1,1,1,1,1,256,2,64,1,1,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,24
scan,11883093,1,1,1,1,1,1,256,4,32,0,0,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,17
scan,11299188,1,1,1,1,1,1,256,4,32,0,1,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,16
scan,11927743,1,1,1,1,1,1,256,4,32,1,0,1,1024,4096,0,0,27,1024,8192,0,0,12,1024,8196,0,0,16
scan,11273096,1,1,1,1,1,1,256,4,32,1,1,1,1024,4096,0,0,27,1024,8192,0,0,8,1024,8196,0,0,16
scan,9095889,1,1,1,1,1,1,256,4,64,0,0,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,24
scan,8696333,1,1,1,1,1,1,256,4,64,0,1,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,28
scan,9116916,1,1,1,1,1,1,256,4,64,1,0,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,28
scan,8660288,1,1,1,1,1,1,256,4,64,1,1,1,1024,8192,0,0,30,1024,16384,0,0,16,1024,16392,0,0,24
scan,6176691,1,1,1,1,1,1,256,8,32,0,0,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,17
scan,5865355,1,1,1,1,1,1,256,8,32,0,1,1,1024,4096,0,0,27,1024,8192,0,0,11,1024,8196,0,0,16
scan,6180948,1,1,1,1,1,1,256,8,32,1,0,1,1024,4096,0,0,27,1024,8192,0,0,12,1024,8196,0,0,16
