Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,62464,250005,105,105,1,0,4,1024,0,0,0,20
BFS_kernel_warp,54272,500225,275,275,1,0,2,1024,0,0,0,20
BFS_kernel_warp,55296,1000350,650,650,1,0,1,1024,0,0,0,20
BFS_kernel_warp,60416,125070,379,379,1,0,8,1024,0,0,0,20
BFS_kernel_warp,52224,1000392,438,438,1,1,1,1024,0,0,0,20
BFS_kernel_warp,52224,500400,600,600,1,1,2,1024,0,0,0,20
BFS_kernel_warp,62464,250005,105,105,1,1,4,1024,0,0,0,20
BFS_kernel_warp,57344,250090,281,281,1,1,4,1024,0,0,0,20
BFS_kernel_warp,56320,250278,303,303,1,1,4,1024,0,0,0,20
BFS_kernel_warp,61440,500423,679,679,0,1,2,1024,0,0,0,20
BFS_kernel_warp,57344,500240,296,296,0,1,2,1024,0,0,0,20
BFS_kernel_warp,56320,500094,567,567,0,1,2,1024,0,0,0,20
BFS_kernel_warp,56320,1000868,1012,1012,1,1,1,1024,0,0,0,20
BFS_kernel_warp,60416,250200,450,450,1,1,4,1024,0,0,0,20
BFS_kernel_warp,57344,250278,413,413,1,1,4,1024,0,0,0,20
BFS_kernel_warp,304128,250000,5,5,1,1,4,1024,0,0,0,20
BFS_kernel_warp,56320,1000512,772,772,1,1,1,1024,0,0,0,20
BFS_kernel_warp,329728,1000000,5,5,1,1,1,1024,0,0,0,20
BFS_kernel_warp,52224,500032,64,64,1,1,2,1024,0,0,0,20
BFS_kernel_warp,62464,250516,778,778,1,1,4,1024,0,0,0,20
BFS_kernel_warp,61440,125106,174,174,1,1,8,1024,0,0,0,20
BFS_kernel_warp,60416,125271,279,279,1,1,8,1024,0,0,0,20
BFS_kernel_warp,72704,125060,130,130,1,1,8,1024,0,0,0,20
BFS_kernel_warp,55296,125704,827,827,1,1,8,1024,0,0,0,20
BFS_kernel_warp,54272,500094,243,243,0,1,2,1024,0,0,0,20
BFS_kernel_warp,53248,500000,125,125,1,1,2,1024,0,0,0,20
BFS_kernel_warp,54272,500160,521,521,1,0,2,1024,0,0,0,20
BFS_kernel_warp,55296,250039,61,61,1,1,4,1024,0,0,0,20
BFS_kernel_warp,52224,500304,336,336,1,0,2,1024,0,0,0,20
BFS_kernel_warp,59392,125250,334,334,1,0,8,1024,0,0,0,20
BFS_kernel_warp,57344,1000230,433,433,1,0,1,1024,0,0,0,20
BFS_kernel_warp,60416,250125,145,145,1,0,4,1024,0,0,0,20
BFS_kernel_warp,56320,1000994,1003,1003,1,0,1,1024,0,0,0,20
BFS_kernel_warp,57344,250444,508,508,1,0,4,1024,0,0,0,20
BFS_kernel_warp,61440,500004,102,102,1,1,2,1024,0,0,0,20
BFS_kernel_warp,56320,250446,534,534,1,1,4,1024,0,0,0,20
BFS_kernel_warp,60416,250083,333,333,1,1,4,1024,0,0,0,20
BFS_kernel_warp,59392,250240,340,340,1,0,4,1024,0,0,0,20
BFS_kernel_warp,57344,1000641,843,843,1,1,1,1024,0,0,0,20
BFS_kernel_warp,53248,250096,392,392,0,1,4,1024,0,0,0,20
BFS_kernel_warp,58368,250446,623,623,1,1,4,1024,0,0,0,20
BFS_kernel_warp,62464,250042,163,163,0,1,4,1024,0,0,0,20
BFS_kernel_warp,54272,1000532,542,542,0,1,1,1024,0,0,0,20
BFS_kernel_warp,57344,250483,541,541,0,1,4,1024,0,0,0,20
BFS_kernel_warp,54272,250734,786,786,0,1,4,1024,0,0,0,20
BFS_kernel_warp,59392,250784,922,922,0,0,4,1024,0,0,0,20
BFS_kernel_warp,64512,250368,768,768,0,0,4,1024,0,0,0,20
BFS_kernel_warp,61440,125190,963,963,0,1,8,1024,0,0,0,20
BFS_kernel_warp,62464,250420,659,659,1,1,4,1024,0,0,0,20
BFS_kernel_warp,67584,250250,1001,1001,0,1,4,1024,0,0,0,20
BFS_kernel_warp,55296,250080,160,160,0,1,4,1024,0,0,0,20
BFS_kernel_warp,55296,250114,158,158,1,1,4,1024,0,0,0,20
BFS_kernel_warp,66560,250660,755,755,0,1,4,1024,0,0,0,20
BFS_kernel_warp,62464,500148,421,421,0,1,2,1024,0,0,0,20
BFS_kernel_warp,69632,125307,459,459,0,1,8,1024,0,0,0,20
BFS_kernel_warp,62464,125290,335,335,0,1,8,1024,0,0,0,20
BFS_kernel_warp,59392,500544,711,711,0,1,2,1024,0,0,0,20
BFS_kernel_warp,76800,125290,737,737,0,1,8,1024,0,0,0,20
BFS_kernel_warp,65536,125097,161,161,0,1,8,1024,0,0,0,20
BFS_kernel_warp,59392,250068,229,229,1,1,4,1024,0,0,0,20
BFS_kernel_warp,55296,1000076,476,476,0,1,1,1024,0,0,0,20
BFS_kernel_warp,54272,250110,315,315,0,1,4,1024,0,0,0,20
BFS_kernel_warp,54272,250100,122,122,0,0,4,1024,0,0,0,20
BFS_kernel_warp,54272,1000482,498,498,0,1,1,1024,0,0,0,20
BFS_kernel_warp,54272,1000500,580,580,0,1,1,1024,0,0,0,20
BFS_kernel_warp,60416,250516,644,644,0,0,4,1024,0,0,0,20
BFS_kernel_warp,58368,250170,538,538,0,0,4,1024,0,0,0,20
BFS_kernel_warp,53248,125307,819,819,0,1,8,1024,0,0,0,20
BFS_kernel_warp,61440,125903,919,919,0,1,8,1024,0,0,0,20
BFS_kernel_warp,53248,500031,63,63,0,1,2,1024,0,0,0,20
BFS_kernel_warp,60416,500374,694,694,1,1,2,1024,0,0,0,20
BFS_kernel_warp,55296,1000008,323,323,0,1,1,1024,0,0,0,20
BFS_kernel_warp,59392,250838,943,943,0,1,4,1024,0,0,0,20
BFS_kernel_warp,52224,1000065,95,95,0,1,1,1024,0,0,0,20
BFS_kernel_warp,58368,250560,864,864,0,1,4,1024,0,0,0,20
BFS_kernel_warp,56320,1000560,758,758,0,0,1,1024,0,0,0,20
BFS_kernel_warp,54272,1000293,483,483,1,1,1,1024,0,0,0,20
BFS_kernel_warp,53248,1000035,213,213,1,1,1,1024,0,0,0,20
BFS_kernel_warp,58368,1000075,545,545,0,0,1,1024,0,0,0,20
BFS_kernel_warp,56320,1000155,345,345,0,1,1,1024,0,0,0,20
BFS_kernel_warp,55296,1000140,211,211,0,1,1,1024,0,0,0,20
BFS_kernel_warp,60416,125349,987,987,0,1,8,1024,0,0,0,20
BFS_kernel_warp,52224,1000694,983,983,0,1,1,1024,0,0,0,20
BFS_kernel_warp,52224,500280,330,330,0,1,2,1024,0,0,0,20
BFS_kernel_warp,55296,500256,386,386,0,1,2,1024,0,0,0,20
BFS_kernel_warp,52224,1000160,380,380,0,1,1,1024,0,0,0,20
BFS_kernel_warp,57344,125766,918,918,0,1,8,1024,0,0,0,20
BFS_kernel_warp,55296,1000309,541,541,0,1,1,1024,0,0,0,20
BFS_kernel_warp,55296,250263,403,403,0,1,4,1024,0,0,0,20
BFS_kernel_warp,61440,500176,688,688,0,1,2,1024,0,0,0,20
