Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,475565,1,1,1,1,1,1,512,512,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,4877475,1,1,1,1,1,1,512,4,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,14171304,1,1,1,1,1,1,512,2,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,9432764,1,1,1,1,1,1,128,4,32,0,1,1,1024,2048,0,0,41,1024,4096,0,0,13,1024,4100,0,0,22
scan,211490904,1,1,1,1,1,1,16,1,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,512120,1,1,1,1,1,1,512,512,64,0,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,30
scan,467297,1,1,1,1,1,1,512,128,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,3280751,1,1,1,1,1,1,512,4,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,46329606,1,1,1,1,1,1,64,1,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,1628462,1,1,1,1,1,1,64,32,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,2253253,1,1,1,1,1,1,128,16,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,624047,1,1,1,1,1,1,512,64,64,1,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,34
scan,1173170,1,1,1,1,1,1,64,64,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,649019,1,1,1,1,1,1,512,128,64,1,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,34
scan,15905217,1,1,1,1,1,1,64,4,32,1,1,1,1024,1024,0,0,41,1024,2048,0,0,10,1024,2052,0,0,18
scan,19095697,1,1,1,1,1,1,16,8,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,9463783,1,1,1,1,1,1,128,4,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,4829394,1,1,1,1,1,1,128,8,32,1,1,1,1024,2048,0,0,41,1024,4096,0,0,10,1024,4100,0,0,18
scan,574744,1,1,1,1,1,1,128,128,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,9640583,1,1,1,1,1,1,16,16,32,1,1,1,1024,256,0,0,41,1024,512,0,0,10,1024,516,0,0,26
scan,1906857,1,1,1,1,1,1,512,16,64,1,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,34
scan,3665517,1,1,1,1,1,1,512,8,64,1,1,1,1024,16384,0,0,44,1024,32768,0,0,16,1024,32776,0,0,34
